id,task,framework,constraint,fold,type,result,metric,mode,version,params,app_version,utc,duration,training_duration,predict_duration,models_count,seed,info,mae,models_ensemble_count,r2,rmse,acc,auc,balacc,logloss
openml.org/t/359966,Internet-Advertisements,PseudoLabel,12h8c,8,binary,0.988784,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:03:08,236.4,212.5,5.1,14.0,1110689542,,,4.0,,,0.97561,0.988784,0.92214,0.0816147
openml.org/t/359966,Internet-Advertisements,PseudoLabel,12h8c,9,binary,0.991411,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:03:50,237.0,211.5,6.5,14.0,1110689543,,,6.0,,,0.975535,0.991411,0.911111,0.0865759
openml.org/t/211979,jannis,PseudoLabel,12h8c,0,multiclass,-0.667483,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:45:01,273.9,265.6,0.4,14.0,1110689534,,,4.0,,,0.72737,,0.555401,0.667483
openml.org/t/211979,jannis,PseudoLabel,12h8c,1,multiclass,-0.665912,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:45:23,291.0,282.4,1.0,14.0,1110689535,,,6.0,,,0.729401,,0.560251,0.665912
openml.org/t/211979,jannis,PseudoLabel,12h8c,2,multiclass,-0.666208,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:45:38,288.1,278.9,1.5,14.0,1110689536,,,7.0,,,0.728803,,0.551211,0.666208
openml.org/t/211979,jannis,PseudoLabel,12h8c,3,multiclass,-0.66492,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:45:19,278.3,269.9,0.8,14.0,1110689537,,,5.0,,,0.730443,,0.55732,0.66492
openml.org/t/211979,jannis,PseudoLabel,12h8c,4,multiclass,-0.675973,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:46:00,295.5,286.6,0.9,14.0,1110689538,,,5.0,,,0.723277,,0.543072,0.675973
openml.org/t/211979,jannis,PseudoLabel,12h8c,5,multiclass,-0.671922,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:45:22,280.8,272.2,0.8,14.0,1110689539,,,6.0,,,0.731637,,0.559067,0.671922
openml.org/t/211979,jannis,PseudoLabel,12h8c,6,multiclass,-0.668228,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:45:38,287.3,278.8,0.7,14.0,1110689540,,,5.0,,,0.729607,,0.568107,0.668228
openml.org/t/211979,jannis,PseudoLabel,12h8c,7,multiclass,-0.671574,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:45:55,291.7,283.3,0.4,14.0,1110689541,,,4.0,,,0.727935,,0.555057,0.671574
openml.org/t/211979,jannis,PseudoLabel,12h8c,8,multiclass,-0.667829,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:45:59,281.8,272.8,1.2,14.0,1110689542,,,6.0,,,0.733668,,0.55782,0.667829
openml.org/t/211979,jannis,PseudoLabel,12h8c,9,multiclass,-0.683374,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:46:04,285.9,276.5,1.4,14.0,1110689543,,,6.0,,,0.717544,,0.545947,0.683374
openml.org/t/168911,jasmine,PseudoLabel,12h8c,0,binary,0.870872,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:41:47,30.6,26.2,1.2,14.0,1110689534,,,11.0,,,0.809365,0.870872,0.808926,0.404588
openml.org/t/168911,jasmine,PseudoLabel,12h8c,1,binary,0.894541,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:41:50,34.5,30.1,1.1,14.0,1110689535,,,9.0,,,0.799331,0.894541,0.798859,0.404273
openml.org/t/168911,jasmine,PseudoLabel,12h8c,2,binary,0.908233,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:41:53,31.5,27.5,0.7,14.0,1110689536,,,7.0,,,0.859532,0.908233,0.859978,0.359981
openml.org/t/168911,jasmine,PseudoLabel,12h8c,3,binary,0.836063,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:41:53,31.2,27.3,0.8,14.0,1110689537,,,8.0,,,0.816054,0.836063,0.816555,0.430611
openml.org/t/168911,jasmine,PseudoLabel,12h8c,4,binary,0.875771,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:41:47,32.1,28.3,0.7,14.0,1110689538,,,6.0,,,0.788591,0.875771,0.788591,0.432223
openml.org/t/168911,jasmine,PseudoLabel,12h8c,5,binary,0.849782,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:41:57,30.3,27.0,0.2,14.0,1110689539,,,4.0,,,0.775168,0.849782,0.775168,0.439158
openml.org/t/168911,jasmine,PseudoLabel,12h8c,6,binary,0.876402,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:41:57,31.9,27.8,1.0,14.0,1110689540,,,10.0,,,0.832215,0.876402,0.832215,0.404375
openml.org/t/168911,jasmine,PseudoLabel,12h8c,7,binary,0.849466,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:42:07,31.2,27.1,1.0,14.0,1110689541,,,10.0,,,0.791946,0.849466,0.791946,0.442429
openml.org/t/168911,jasmine,PseudoLabel,12h8c,8,binary,0.89577,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:42:16,31.8,27.2,1.4,14.0,1110689542,,,12.0,,,0.832215,0.89577,0.832215,0.38611
openml.org/t/168911,jasmine,PseudoLabel,12h8c,9,binary,0.88478,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:42:08,32.7,28.7,0.8,14.0,1110689543,,,8.0,,,0.812081,0.88478,0.812081,0.382408
openml.org/t/359981,jungle_chess_2pcs_raw_endgame_complete,PseudoLabel,12h8c,0,multiclass,-0.126501,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:46:55,297.0,294.1,0.2,14.0,1110689534,,,2.0,,,0.926595,,0.912463,0.126501
openml.org/t/359981,jungle_chess_2pcs_raw_endgame_complete,PseudoLabel,12h8c,1,multiclass,-0.126411,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:47:17,319.7,317.1,0.2,14.0,1110689535,,,2.0,,,0.932173,,0.911353,0.126411
openml.org/t/359981,jungle_chess_2pcs_raw_endgame_complete,PseudoLabel,12h8c,2,multiclass,-0.109282,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:48:31,387.8,385.1,0.2,14.0,1110689536,,,2.0,,,0.940651,,0.922843,0.109282
openml.org/t/359981,jungle_chess_2pcs_raw_endgame_complete,PseudoLabel,12h8c,3,multiclass,-0.138567,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:45:59,239.3,236.7,0.2,14.0,1110689537,,,2.0,,,0.918786,,0.894086,0.138567
openml.org/t/359981,jungle_chess_2pcs_raw_endgame_complete,PseudoLabel,12h8c,4,multiclass,-0.124984,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:47:08,297.6,294.4,0.7,14.0,1110689538,,,3.0,,,0.926149,,0.902238,0.124984
openml.org/t/359981,jungle_chess_2pcs_raw_endgame_complete,PseudoLabel,12h8c,5,multiclass,-0.094986,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:49:30,424.4,421.7,0.2,14.0,1110689539,,,2.0,,,0.953815,,0.934536,0.094986
openml.org/t/359981,jungle_chess_2pcs_raw_endgame_complete,PseudoLabel,12h8c,6,multiclass,-0.0976899,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:48:28,365.2,362.3,0.3,14.0,1110689540,,,2.0,,,0.945337,,0.927654,0.0976899
openml.org/t/359981,jungle_chess_2pcs_raw_endgame_complete,PseudoLabel,12h8c,7,multiclass,-0.148703,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:46:20,240.5,237.6,0.4,14.0,1110689541,,,3.0,,,0.9112,,0.884071,0.148703
openml.org/t/359981,jungle_chess_2pcs_raw_endgame_complete,PseudoLabel,12h8c,8,multiclass,-0.101937,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:48:56,381.8,379.1,0.2,14.0,1110689542,,,2.0,,,0.942883,,0.924403,0.101937
openml.org/t/359981,jungle_chess_2pcs_raw_endgame_complete,PseudoLabel,12h8c,9,multiclass,-0.124916,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:47:31,292.8,290.2,0.2,14.0,1110689543,,,2.0,,,0.928364,,0.91467,0.124916
openml.org/t/359962,kc1,PseudoLabel,12h8c,0,binary,0.814159,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:42:46,14.0,11.7,0.4,14.0,1110689534,,,6.0,,,0.862559,0.814159,0.623865,0.350504
openml.org/t/359962,kc1,PseudoLabel,12h8c,1,binary,0.791725,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:42:44,14.1,11.9,0.4,14.0,1110689535,,,5.0,,,0.862559,0.791725,0.611034,0.653882
openml.org/t/359962,kc1,PseudoLabel,12h8c,2,binary,0.848726,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:42:59,13.8,11.7,0.3,14.0,1110689536,,,5.0,,,0.848341,0.848726,0.551327,0.334407
openml.org/t/359962,kc1,PseudoLabel,12h8c,3,binary,0.840058,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:43:11,15.8,13.2,0.6,14.0,1110689537,,,8.0,,,0.872038,0.840058,0.615594,0.326848
openml.org/t/359962,kc1,PseudoLabel,12h8c,4,binary,0.787028,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:43:24,14.9,12.8,0.3,14.0,1110689538,,,4.0,,,0.853081,0.787028,0.542646,0.363174
openml.org/t/359962,kc1,PseudoLabel,12h8c,5,binary,0.817841,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:43:19,15.4,13.2,0.3,14.0,1110689539,,,5.0,,,0.838863,0.817841,0.546561,0.3466
openml.org/t/359962,kc1,PseudoLabel,12h8c,6,binary,0.818182,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:43:20,15.7,13.2,0.6,14.0,1110689540,,,13.0,,,0.862559,0.818182,0.622319,0.334454
openml.org/t/359962,kc1,PseudoLabel,12h8c,7,binary,0.837249,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:43:31,15.3,13.1,0.3,14.0,1110689541,,,6.0,,,0.862559,0.837249,0.622319,0.33137
openml.org/t/359962,kc1,PseudoLabel,12h8c,8,binary,0.867211,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:43:32,15.6,13.2,0.5,14.0,1110689542,,,8.0,,,0.881517,0.867211,0.65824,0.304989
openml.org/t/359962,kc1,PseudoLabel,12h8c,9,binary,0.773876,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:43:47,15.5,13.1,0.4,14.0,1110689543,,,11.0,,,0.852381,0.773876,0.605337,0.370758
openml.org/t/360115,KDDCup09-Upselling,PseudoLabel,12h8c,0,binary,0.898416,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:49:09,2735.5,2051.5,23.5,11.0,1110689534,,,7.0,,,0.9566,0.898416,0.742686,0.150059
openml.org/t/360115,KDDCup09-Upselling,PseudoLabel,12h8c,1,binary,0.899611,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T22:23:09,2745.7,2043.1,95.1,11.0,1110689535,,,6.0,,,0.9578,0.899611,0.749587,0.147487
openml.org/t/360115,KDDCup09-Upselling,PseudoLabel,12h8c,2,binary,0.915707,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:49:58,2810.9,1970.8,97.3,11.0,1110689536,,,7.0,,,0.9574,0.915707,0.758126,0.143108
openml.org/t/360115,KDDCup09-Upselling,PseudoLabel,12h8c,4,binary,0.91137,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:49:44,2731.9,1981.5,24.4,11.0,1110689538,,,6.0,,,0.9598,0.91137,0.763174,0.140888
openml.org/t/360115,KDDCup09-Upselling,PseudoLabel,12h8c,5,binary,0.909376,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T22:26:02,2702.5,1950.2,96.9,11.0,1110689539,,,8.0,,,0.959,0.909376,0.766494,0.143631
openml.org/t/360115,KDDCup09-Upselling,PseudoLabel,12h8c,7,binary,0.90144,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T22:21:54,2728.3,2000.2,24.6,11.0,1110689541,,,6.0,,,0.9602,0.90144,0.77965,0.141613
openml.org/t/360115,KDDCup09-Upselling,PseudoLabel,12h8c,8,binary,0.910966,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:53:13,2925.2,2215.5,91.2,11.0,1110689542,,,8.0,,,0.9604,0.910966,0.782836,0.136387
openml.org/t/3945,KDDCup09_appetency,PseudoLabel,12h8c,0,binary,0.848657,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:05:56,333.0,321.1,2.5,14.0,1110689534,,,4.0,,,0.9822,0.848657,0.5,0.0752527
openml.org/t/3945,KDDCup09_appetency,PseudoLabel,12h8c,1,binary,0.831342,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:06:27,362.2,349.8,3.0,14.0,1110689535,,,6.0,,,0.9822,0.831342,0.5,0.0756668
openml.org/t/3945,KDDCup09_appetency,PseudoLabel,12h8c,2,binary,0.839738,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:06:49,364.2,352.0,2.8,14.0,1110689536,,,4.0,,,0.9822,0.839738,0.5,0.0749666
openml.org/t/3945,KDDCup09_appetency,PseudoLabel,12h8c,3,binary,0.816971,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:06:32,358.3,348.2,0.8,14.0,1110689537,,,6.0,,,0.9822,0.816971,0.5,0.0758072
openml.org/t/3945,KDDCup09_appetency,PseudoLabel,12h8c,4,binary,0.85129,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:06:55,349.1,335.8,3.3,14.0,1110689538,,,6.0,,,0.9822,0.85129,0.5,0.0748029
openml.org/t/3945,KDDCup09_appetency,PseudoLabel,12h8c,5,binary,0.839642,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:06:50,377.3,365.0,2.9,14.0,1110689539,,,6.0,,,0.9822,0.839642,0.5,0.0747417
openml.org/t/3945,KDDCup09_appetency,PseudoLabel,12h8c,6,binary,0.849558,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:06:43,348.2,335.7,3.4,14.0,1110689540,,,8.0,,,0.9822,0.849558,0.5,0.0751538
openml.org/t/3945,KDDCup09_appetency,PseudoLabel,12h8c,7,binary,0.850311,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:06:46,343.5,331.4,2.7,14.0,1110689541,,,6.0,,,0.9822,0.850311,0.5,0.0733134
openml.org/t/3945,KDDCup09_appetency,PseudoLabel,12h8c,8,binary,0.828965,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:06:33,343.8,331.6,3.0,14.0,1110689542,,,7.0,,,0.9822,0.828965,0.5,0.0757238
openml.org/t/3945,KDDCup09_appetency,PseudoLabel,12h8c,9,binary,0.840033,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:07:12,373.1,362.4,0.9,14.0,1110689543,,,7.0,,,0.9822,0.840033,0.5,0.0755502
openml.org/t/360112,KDDCup99,PseudoLabel,12h8c,0,multiclass,,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:26:41,4776.0,,,,1110689534,CalledProcessError: Command '/repo/frameworks/PseudoLabel/venv/bin/python -W ignore /repo/frameworks/PseudoLabel/exec.py' returned non-zero exit status 137.,,,,,,,,
openml.org/t/360112,KDDCup99,PseudoLabel,12h8c,1,multiclass,,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:31:31,5029.1,,,,1110689535,CalledProcessError: Command '/repo/frameworks/PseudoLabel/venv/bin/python -W ignore /repo/frameworks/PseudoLabel/exec.py' returned non-zero exit status 137.,,,,,,,,
openml.org/t/360112,KDDCup99,PseudoLabel,12h8c,2,multiclass,,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:15:29,4103.6,,,,1110689536,CalledProcessError: Command '/repo/frameworks/PseudoLabel/venv/bin/python -W ignore /repo/frameworks/PseudoLabel/exec.py' returned non-zero exit status 137.,,,,,,,,
openml.org/t/360112,KDDCup99,PseudoLabel,12h8c,3,multiclass,,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:25:00,4636.6,,,,1110689537,CalledProcessError: Command '/repo/frameworks/PseudoLabel/venv/bin/python -W ignore /repo/frameworks/PseudoLabel/exec.py' returned non-zero exit status 137.,,,,,,,,
openml.org/t/360112,KDDCup99,PseudoLabel,12h8c,4,multiclass,,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:34:37,5224.8,,,,1110689538,CalledProcessError: Command '/repo/frameworks/PseudoLabel/venv/bin/python -W ignore /repo/frameworks/PseudoLabel/exec.py' returned non-zero exit status 137.,,,,,,,,
openml.org/t/360112,KDDCup99,PseudoLabel,12h8c,5,multiclass,,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:26:14,4704.2,,,,1110689539,CalledProcessError: Command '/repo/frameworks/PseudoLabel/venv/bin/python -W ignore /repo/frameworks/PseudoLabel/exec.py' returned non-zero exit status 137.,,,,,,,,
openml.org/t/360112,KDDCup99,PseudoLabel,12h8c,6,multiclass,,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:29:51,4960.1,,,,1110689540,CalledProcessError: Command '/repo/frameworks/PseudoLabel/venv/bin/python -W ignore /repo/frameworks/PseudoLabel/exec.py' returned non-zero exit status 137.,,,,,,,,
openml.org/t/360112,KDDCup99,PseudoLabel,12h8c,7,multiclass,,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:38:26,5476.5,,,,1110689541,CalledProcessError: Command '/repo/frameworks/PseudoLabel/venv/bin/python -W ignore /repo/frameworks/PseudoLabel/exec.py' returned non-zero exit status 137.,,,,,,,,
openml.org/t/360112,KDDCup99,PseudoLabel,12h8c,8,multiclass,,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:40:14,5552.8,,,,1110689542,CalledProcessError: Command '/repo/frameworks/PseudoLabel/venv/bin/python -W ignore /repo/frameworks/PseudoLabel/exec.py' returned non-zero exit status 137.,,,,,,,,
openml.org/t/360112,KDDCup99,PseudoLabel,12h8c,9,multiclass,,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:33:00,5112.3,,,,1110689543,CalledProcessError: Command '/repo/frameworks/PseudoLabel/venv/bin/python -W ignore /repo/frameworks/PseudoLabel/exec.py' returned non-zero exit status 137.,,,,,,,,
openml.org/t/359991,kick,PseudoLabel,12h8c,0,binary,0.788583,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:48:30,304.7,294.9,2.4,14.0,1110689534,,,8.0,,,0.903,0.788583,0.619672,0.287391
openml.org/t/359991,kick,PseudoLabel,12h8c,1,binary,0.78109,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:48:57,311.6,302.3,1.7,14.0,1110689535,,,5.0,,,0.901767,0.78109,0.616097,0.291631
openml.org/t/359991,kick,PseudoLabel,12h8c,2,binary,0.778793,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:48:08,260.6,251.0,2.1,14.0,1110689536,,,7.0,,,0.903548,0.778793,0.622378,0.290388
openml.org/t/359991,kick,PseudoLabel,12h8c,3,binary,0.776205,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:47:49,242.3,232.2,2.7,14.0,1110689537,,,8.0,,,0.899699,0.776205,0.602997,0.295973
openml.org/t/359991,kick,PseudoLabel,12h8c,4,binary,0.795426,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:48:24,280.5,270.6,2.5,14.0,1110689538,,,8.0,,,0.905865,0.795426,0.629039,0.281852
openml.org/t/359991,kick,PseudoLabel,12h8c,5,binary,0.783704,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:48:51,284.1,273.6,2.8,14.0,1110689539,,,8.0,,,0.902302,0.783704,0.611671,0.291025
openml.org/t/359991,kick,PseudoLabel,12h8c,6,binary,0.779924,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:48:39,274.0,263.4,2.8,14.0,1110689540,,,11.0,,,0.904631,0.779924,0.622105,0.290818
openml.org/t/359991,kick,PseudoLabel,12h8c,7,binary,0.776862,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:48:34,269.3,259.8,2.2,14.0,1110689541,,,7.0,,,0.903261,0.776862,0.625094,0.292473
openml.org/t/359991,kick,PseudoLabel,12h8c,8,binary,0.792141,auc,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T01:54:39,262.9,252.8,2.5,14.0,1110689542,,,8.0,,,0.903946,0.792141,0.627399,0.28674
openml.org/t/359991,kick,PseudoLabel,12h8c,9,binary,0.782514,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:49:33,304.9,295.4,1.8,14.0,1110689543,,,6.0,,,0.90011,0.782514,0.611809,0.293607
openml.org/t/359965,kr-vs-kp,PseudoLabel,12h8c,0,binary,0.999843,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:44:39,25.3,23.0,0.1,12.0,1110689534,,,2.0,,,0.99375,0.999843,0.993738,0.0252447
openml.org/t/359965,kr-vs-kp,PseudoLabel,12h8c,1,binary,0.998826,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:45:00,26.8,24.5,0.1,12.0,1110689535,,,2.0,,,0.99375,0.998826,0.994012,0.0461517
openml.org/t/359965,kr-vs-kp,PseudoLabel,12h8c,2,binary,0.998904,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:44:49,24.5,22.2,0.1,12.0,1110689536,,,2.0,,,0.99375,0.998904,0.993464,0.0268457
openml.org/t/359965,kr-vs-kp,PseudoLabel,12h8c,3,binary,1.0,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:44:58,26.7,24.3,0.1,12.0,1110689537,,,2.0,,,0.996875,1.0,0.996732,0.00678123
openml.org/t/359965,kr-vs-kp,PseudoLabel,12h8c,4,binary,0.999922,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:45:08,22.8,20.4,0.1,12.0,1110689538,,,4.0,,,0.996875,0.999922,0.997006,0.0135781
